Transaction_ID,Employee_ID,Transaction_Amount,Discount,Approval_Level,Bank_Account_Change,Order_Receiver,Customer_ID,Order_Status,Transaction_Date,Order_Status_Date,Is_Fraudulent
2324,5,9112.127528762676,9.4471935178949,Manager,False,13,14,Invoiced,2022-10-29,2022-11-12,False
2325,22,1938.895508858434,7.297661099459298,Employee,True,12,41,Invoiced,2023-03-09,2023-07-18,False
2326,10,6140.552461337114,2.4386631408022454,Manager,True,2,63,Ordered,2023-10-11,2023-11-09,False
2327,9,5720.888713821125,27.443743268720347,Employee,False,5,100,Shipped,2022-11-23,2023-06-01,False
2328,4,7484.617038860882,8.954174344789958,Manager,False,14,59,Ordered,2023-04-16,2023-10-11,False
2329,10,9414.611520398159,1.2834073172511928,Manager,True,8,37,Shipped,2022-10-10,2023-01-02,False
2330,1,2055.675239639867,26.01859229387506,Senior Manager,False,9,86,Ordered,2022-11-01,2023-12-24,False
2331,13,7668.701600390896,19.25581139937099,Employee,False,5,79,Cancelled,2022-07-03,2022-08-02,False
2332,18,4003.3972489666885,6.929658502057565,Senior Manager,False,21,56,Ordered,2022-05-20,2023-03-25,False
2333,4,6132.376589914959,5.24193388795222,Manager,False,1,116,Cancelled,2023-05-07,2023-07-30,False
2334,15,7351.487939329841,0.33710724908531886,Manager,False,3,67,Hold,2023-05-28,2023-09-25,False
2335,3,5014.574497756855,17.975241578492188,Senior Manager,True,18,70,Ordered,2023-10-03,2023-12-17,False
2336,4,9272.576755529406,6.861365539797115,Senior Manager,False,15,92,Ordered,2023-06-05,2023-09-10,False
2337,13,4777.428430531234,3.5193311759244663,Manager,True,10,77,Cancelled,2022-02-25,2023-06-27,False
2338,17,5719.11005356498,13.658085526028538,Senior Manager,True,15,118,Ordered,2023-06-04,2023-06-18,False
2339,8,6882.784992999328,11.074831201874563,Manager,False,11,68,Cancelled,2022-05-21,2023-10-22,False
2340,10,2782.0036430887417,8.412263495951445,Manager,True,18,59,Cancelled,2023-09-20,2023-11-13,False
2341,4,6092.527925799448,8.731767462038954,Manager,True,1,61,Ordered,2022-02-20,2022-03-06,False
2342,13,4666.4346557867975,7.700631426402352,Employee,True,13,113,Shipped,2022-06-21,2023-02-08,False
2343,1,7799.172765993999,16.11952675546021,Senior Manager,True,8,68,Invoiced,2022-12-03,2023-08-15,False
2344,6,3979.306286774072,21.326516471989382,Employee,False,19,117,Invoiced,2022-07-04,2023-02-14,False
2345,22,1541.8406818619746,15.338198715403928,Employee,False,4,43,Cancelled,2023-02-08,2023-06-20,False
2346,15,845.3698145026236,14.049234244787991,Employee,False,21,1,Cancelled,2023-08-06,2023-10-30,False
2347,16,8911.574339191637,23.82962681383722,Senior Manager,True,1,81,Shipped,2023-10-18,2023-12-24,False
2348,24,5147.922478922819,22.507780011367423,Manager,True,3,15,Hold,2023-03-27,2023-10-11,False
2349,10,8473.434464601718,9.450818012140127,Employee,False,12,15,In Progress,2023-11-05,2023-11-16,False
2350,14,124.23861849359966,4.726581306640076,Senior Manager,True,3,77,Shipped,2022-04-25,2023-05-14,False
2351,3,6229.146692217602,29.291961268624352,Manager,True,24,14,In Progress,2023-10-31,2023-11-20,False
2352,7,4266.055004723827,9.074187913248135,Employee,False,24,35,Hold,2022-01-06,2022-12-02,False
2353,14,8498.469723158702,1.4453925943432655,Employee,False,22,112,Cancelled,2023-07-21,2023-08-23,False
2354,8,9145.539715368002,8.157517170916803,Employee,False,21,91,Cancelled,2023-05-30,2023-08-18,True
2355,19,8108.975676806572,23.96579391996322,Manager,True,13,62,Cancelled,2022-10-30,2023-03-30,False
2356,22,334.4607510681479,10.541744420952583,Employee,True,12,56,Ordered,2023-06-07,2023-10-04,False
2357,10,6448.750437915818,24.689272302335272,Senior Manager,True,13,108,Shipped,2022-02-07,2023-06-01,False
2358,5,5245.319116185032,1.3354753241649775,Employee,True,13,71,Ordered,2022-04-08,2023-06-17,False
2359,17,7896.9435499572255,11.748614090996698,Employee,False,7,104,Cancelled,2023-02-06,2023-12-24,False
2360,4,7388.615279894658,4.73069997773525,Employee,False,23,1,Cancelled,2023-05-17,2023-09-15,False
2361,12,9402.289326426971,10.223593510102285,Manager,True,20,4,In Progress,2023-07-23,2023-09-18,False
2362,9,6651.69017753359,4.84220689966968,Employee,False,23,81,Hold,2023-08-01,2023-09-26,False
2363,3,3566.17448461662,14.50100055472599,Senior Manager,False,10,12,Ordered,2023-03-11,2023-10-05,False
2364,23,9687.901838117215,11.841675737078956,Employee,False,11,118,Invoiced,2022-12-29,2023-12-19,False
2365,24,2459.266949387808,19.252844653480203,Senior Manager,False,14,72,In Progress,2023-06-19,2023-09-06,False
2366,10,4273.114071678069,1.947017226748936,Senior Manager,True,22,58,Ordered,2022-10-03,2023-12-05,False
2367,10,7411.754296697437,20.17403652817418,Manager,False,17,76,Cancelled,2022-01-09,2022-07-23,False
2368,5,6803.578183047034,21.911262569161014,Manager,False,6,105,Invoiced,2023-08-14,2023-11-29,False
2369,23,5469.352277584164,0.765474412065551,Manager,True,15,99,Cancelled,2023-07-23,2023-09-18,False
2370,19,635.281104232142,15.054641763268021,Employee,True,14,74,Invoiced,2023-09-27,2023-12-01,False
2371,5,3344.6278327768696,8.193458363571505,Employee,False,1,11,Ordered,2022-04-02,2023-10-04,False
2372,14,9937.586700196574,19.046935306739734,Employee,True,11,70,Invoiced,2023-03-12,2023-09-06,False
2373,8,4113.233059704478,8.894115516633414,Senior Manager,True,2,37,Shipped,2023-07-15,2023-12-27,False
2374,9,3425.2280001835566,25.33749312361751,Employee,False,9,88,Cancelled,2023-05-20,2023-11-13,False
2375,9,1501.988584209604,19.842390251301826,Employee,True,4,78,Cancelled,2023-08-16,2023-12-25,False
2376,18,6132.063039816513,11.02374965145813,Senior Manager,False,1,87,In Progress,2023-09-05,2023-12-31,False
2377,1,1762.699305239859,19.49299023241998,Senior Manager,True,13,43,Shipped,2023-08-23,2023-09-17,False
2378,2,9693.484690162657,20.860055741637964,Senior Manager,True,22,50,Ordered,2023-05-22,2023-11-06,False
2379,24,5681.075281287229,26.550261751545086,Manager,False,5,36,Hold,2022-09-14,2023-05-09,False
2380,14,7068.129874847274,5.106252928689563,Employee,False,23,26,Shipped,2023-07-11,2023-10-14,False
2381,14,4826.220631006165,10.173770850196252,Employee,False,19,80,Hold,2023-02-04,2023-07-30,False
2382,5,2232.5685698240222,3.677363058722011,Employee,True,22,32,Invoiced,2022-07-31,2023-10-10,False
2383,24,8094.1658069224395,7.134076858958758,Manager,False,1,119,Cancelled,2023-02-14,2023-05-26,False
2384,12,3507.0929667181754,14.676576141674728,Senior Manager,False,13,83,Ordered,2023-01-10,2023-08-12,False
2385,8,5335.5097778103445,26.677415375500523,Manager,False,6,97,Ordered,2022-03-19,2022-10-11,False
2386,18,5819.824461871227,17.074570743826765,Employee,False,2,84,Shipped,2022-07-24,2022-09-27,False
2387,20,2895.0049261166905,0.08130206975708543,Senior Manager,False,4,105,Invoiced,2023-05-08,2023-05-17,False
2388,5,6039.88566568269,6.5700318032238405,Manager,False,23,117,Hold,2023-05-08,2023-12-16,False
2389,15,577.2419293502143,11.794787667601309,Senior Manager,True,16,41,Invoiced,2022-04-08,2023-05-23,False
2390,11,6463.525018722173,7.668122867947645,Manager,True,17,62,Invoiced,2022-03-18,2023-10-25,False
2391,13,9246.262304625954,0.9120814797552357,Employee,False,10,106,Ordered,2023-08-20,2023-10-02,False
2392,20,8246.596975781984,21.899454939053303,Manager,False,14,103,In Progress,2023-05-10,2023-08-23,False
2393,2,7059.831116529785,14.728755990906969,Manager,False,11,35,Invoiced,2023-08-08,2023-11-15,False
2394,3,2323.7314157588407,5.526598168485748,Employee,True,22,108,Invoiced,2022-08-15,2022-09-16,False
2395,9,5043.70736242825,23.274347330593365,Manager,True,14,82,Invoiced,2023-04-30,2023-11-22,False
2396,1,1371.5437661470232,15.26627288415531,Senior Manager,True,21,7,Ordered,2023-06-27,2023-10-27,False
2397,10,1427.3760659065476,2.7508350087212206,Manager,True,23,24,In Progress,2023-03-07,2023-03-24,False
2398,7,2402.329786263256,23.125369001878486,Employee,True,23,1,Hold,2022-09-03,2023-08-25,False
2399,17,2190.336686656677,7.5950255921909555,Manager,True,7,86,Invoiced,2022-01-31,2022-12-20,False
2400,17,2114.5068184438287,21.011622574865754,Employee,True,21,74,Cancelled,2022-09-20,2023-03-13,False
2401,2,7217.664173119072,25.994470570485927,Manager,True,18,108,Hold,2022-01-30,2022-11-04,False
2402,16,6956.158097133683,25.92492384072808,Manager,True,1,61,Invoiced,2023-09-11,2023-09-20,False
2403,10,2392.4830935998507,18.65478203709712,Senior Manager,False,3,29,Ordered,2022-11-28,2023-09-28,False
2404,16,9236.798490597554,17.851513515083067,Employee,False,4,77,Hold,2022-03-28,2022-07-25,False
2405,16,8811.684804510396,3.31122512681723,Senior Manager,False,16,79,Invoiced,2022-01-13,2023-04-16,False
2406,9,3243.8965805373996,15.95367184845249,Employee,True,24,38,Cancelled,2022-03-01,2022-05-03,False
2407,22,2891.189423984491,3.9640015977438336,Senior Manager,False,24,15,In Progress,2023-06-16,2023-12-23,False
2408,12,7618.566598326462,19.3286585867975,Senior Manager,False,4,79,In Progress,2022-07-30,2023-02-02,False
2409,5,6966.0610874868125,19.414825069739752,Senior Manager,False,15,50,Shipped,2022-10-31,2023-07-08,False
2410,5,2831.690004300672,15.611218484382093,Senior Manager,True,3,25,Cancelled,2022-01-14,2023-10-30,False
2411,12,6591.059713843224,22.568502072802517,Senior Manager,False,5,108,Hold,2023-11-12,2023-12-13,False
2412,24,8167.309203405218,11.390267615509917,Employee,False,21,58,Cancelled,2023-11-15,2023-11-27,False
2413,11,2068.4326932935383,5.460832493664243,Manager,True,4,59,Hold,2023-09-02,2023-12-30,False
2414,15,6214.180206304547,21.74372830576365,Employee,False,10,75,Shipped,2023-01-30,2023-05-23,False
2415,15,6381.1927605312685,15.042165196177722,Employee,False,12,47,In Progress,2023-02-26,2023-06-02,False
2416,6,6540.13736270664,10.294322048341677,Senior Manager,False,22,111,In Progress,2022-01-04,2022-10-20,False
2417,20,2981.873334386507,29.146707659833243,Manager,True,17,2,Invoiced,2023-01-29,2023-10-13,False
2418,1,8763.31342165621,17.41744709994055,Manager,True,21,109,Shipped,2023-11-24,2023-12-27,False
2419,12,8956.109441561961,2.7593200568707585,Senior Manager,True,3,78,Invoiced,2022-05-05,2023-05-01,False
2420,20,3125.709133579168,10.581413260198369,Employee,False,15,63,Hold,2022-06-17,2023-12-29,False
2421,12,5052.990702877104,7.727422334172625,Senior Manager,True,24,100,Shipped,2023-04-03,2023-05-18,False
2422,8,4863.723842886791,10.532362986249911,Employee,True,18,102,In Progress,2022-08-13,2022-10-19,False
2423,23,9412.809325380817,20.20187541035333,Employee,True,17,32,Ordered,2022-07-30,2022-12-28,False
2424,16,488.3383311320348,0.04765974758784597,Senior Manager,True,16,120,Hold,2022-07-04,2023-12-26,False
2425,19,8515.516691916437,7.765533524988786,Senior Manager,True,3,55,Shipped,2022-06-09,2023-05-11,False
2426,22,2163.3536910310836,25.053826825912253,Employee,True,5,51,Invoiced,2023-01-10,2023-05-16,False
2427,4,5416.791968138878,19.957094529749096,Senior Manager,True,3,8,Cancelled,2022-01-27,2023-09-27,False
2428,13,6610.773151276741,26.474577455264455,Manager,False,11,70,Ordered,2023-12-01,2023-12-19,False
2429,13,3207.3002547911633,0.39318469275336443,Senior Manager,False,24,81,Cancelled,2022-05-16,2022-05-27,False
2430,20,9775.641032997004,14.742049316820959,Employee,True,24,77,Ordered,2022-05-27,2023-04-21,False
2431,12,4916.471562559452,2.026271580432073,Manager,True,13,13,In Progress,2022-02-26,2022-08-11,False
2432,16,9252.944910759183,29.015327344932533,Manager,False,9,23,Ordered,2022-08-21,2023-07-20,False
2433,10,3087.6214336457147,22.22090110517921,Employee,True,4,86,In Progress,2022-08-28,2023-11-22,False
2434,23,6652.566476767843,17.345120296895498,Employee,True,9,83,In Progress,2023-03-09,2023-10-16,False
2435,21,2326.032174845222,16.188979633902267,Senior Manager,True,7,20,Cancelled,2023-08-13,2023-11-29,False
2436,1,9526.806430010753,9.850391442303689,Senior Manager,False,22,50,Ordered,2022-02-06,2023-02-15,False
2437,1,972.015634787703,11.790811998120336,Manager,True,24,6,Cancelled,2022-01-24,2023-08-13,False
2438,22,6958.95824359293,8.07498937399586,Manager,False,16,10,Shipped,2022-11-20,2023-08-20,False
2439,3,4400.108660903932,29.770459156871983,Employee,False,16,50,In Progress,2022-01-21,2022-02-08,False
2440,4,3858.8492620530337,13.917297487738047,Manager,False,3,40,Shipped,2022-01-17,2023-11-20,False
2441,11,3706.4943445955178,14.287791459670856,Senior Manager,True,24,113,Hold,2023-06-21,2023-10-03,False
2442,24,6562.313739861997,11.082020722131618,Employee,False,20,58,In Progress,2022-08-06,2023-10-04,False
2443,22,4345.783193524989,3.5278704050859977,Manager,False,21,58,Cancelled,2022-02-03,2022-04-01,False
2444,23,1027.5373366561284,27.2927193072015,Employee,False,15,17,Hold,2023-05-24,2023-08-20,False
2445,22,4671.063670669831,17.733648107426365,Manager,True,3,7,Ordered,2023-01-14,2023-12-22,False
2446,19,8208.680195598612,19.904801978775165,Employee,True,11,67,Shipped,2023-01-15,2023-07-29,False
2447,10,206.70626591831927,0.348005449082317,Employee,True,19,4,In Progress,2022-10-08,2023-10-11,False
2448,17,3273.597277469488,22.849143280251454,Manager,True,8,15,Invoiced,2023-12-22,2023-12-27,False
2449,11,9448.051328256248,4.141149487762016,Employee,False,21,95,Ordered,2023-08-13,2023-09-12,False
2450,21,5274.038872933656,2.8944739874430523,Manager,False,9,36,Shipped,2022-11-09,2023-02-03,False
2451,18,9092.587770551028,2.7640789224275353,Senior Manager,False,22,21,In Progress,2022-11-26,2023-09-15,False
2452,9,1878.6730416556002,9.45045250329762,Employee,True,23,84,Invoiced,2023-12-06,2023-12-22,False
2453,20,549.8937183763926,0.8775801293100904,Senior Manager,False,22,34,Invoiced,2022-09-27,2023-07-30,False
2454,14,9228.421136392537,10.29360129117769,Manager,True,3,31,In Progress,2023-12-16,2023-12-22,False
2455,11,2340.751143096289,20.97641756734639,Employee,True,21,63,Shipped,2023-01-06,2023-12-02,False
2456,20,5927.210971951352,9.310302990935902,Senior Manager,True,11,14,In Progress,2022-08-05,2022-08-07,False
2457,19,6350.073187463013,17.2690939408147,Employee,False,24,25,Cancelled,2022-12-07,2023-10-09,False
2458,21,2028.2339827183864,16.35099233911411,Senior Manager,True,16,23,Shipped,2022-12-19,2023-09-20,False
2459,12,4828.932357131914,16.4315751515066,Employee,True,9,111,Hold,2022-10-18,2022-12-07,False
2460,11,6363.842050451556,6.386893748188776,Manager,True,14,36,Shipped,2023-09-06,2023-09-26,False
2461,15,7319.320827992556,28.96639484596888,Manager,True,14,28,In Progress,2023-08-21,2023-11-16,False
2462,4,9544.357898642915,16.20303476771333,Manager,False,19,51,Ordered,2023-09-01,2023-12-22,False
2463,2,1597.4238098971375,18.00100826531965,Senior Manager,True,13,102,Cancelled,2023-02-24,2023-05-29,False
2464,6,7560.783316548684,15.029293702107934,Manager,False,6,79,Invoiced,2022-07-02,2023-10-03,False
2465,1,8219.220127075,6.521731642272558,Manager,False,19,87,Cancelled,2023-12-05,2023-12-23,False
2466,9,2185.1890290440456,19.925377024829277,Manager,True,22,87,Shipped,2022-07-25,2022-09-02,False
2467,16,1916.4414792960808,7.910803810650085,Manager,True,14,91,In Progress,2022-07-30,2023-01-16,False
2468,24,7321.282160320391,15.03650229303252,Manager,True,8,8,Ordered,2022-06-29,2023-09-05,False
2469,10,201.5760336079411,25.737335963340332,Manager,False,6,118,In Progress,2023-04-30,2023-11-09,False
2470,6,7428.374085245103,27.93296572249485,Senior Manager,False,21,1,Shipped,2022-11-01,2023-02-06,False
2471,24,2457.2960594423325,5.87610175384845,Employee,False,14,83,Invoiced,2023-10-23,2023-10-27,False
2472,6,7171.503055192858,4.734211493704631,Senior Manager,False,7,10,Shipped,2022-12-19,2023-07-14,False
2473,3,2848.1879932210218,1.0185077900836659,Employee,True,12,42,Invoiced,2023-06-29,2023-12-30,False
2474,19,8742.998522787053,20.45036396411233,Employee,False,18,3,Shipped,2022-06-06,2022-06-07,False
2475,4,4474.410760172727,29.045240755231394,Manager,False,20,56,Invoiced,2023-04-17,2023-07-07,False
2476,15,3282.6134948766216,15.779593336989421,Senior Manager,False,10,61,Cancelled,2023-05-16,2023-06-20,False
2477,5,2137.811051531602,7.081919016689049,Senior Manager,False,8,54,Hold,2023-07-02,2023-12-28,False
2478,22,9075.98928208524,14.178813921828596,Employee,False,5,27,In Progress,2022-09-23,2023-06-02,False
2479,6,5856.630385463003,17.912502871895118,Manager,False,5,80,Cancelled,2022-12-28,2023-06-10,False
2480,15,7299.9675421244,7.596894645073497,Manager,False,4,68,In Progress,2023-10-27,2023-11-02,False
2481,14,8912.845697797824,5.433269512283571,Employee,False,6,103,Cancelled,2023-01-05,2023-04-29,False
2482,14,3374.215359629555,25.819281188306466,Manager,False,3,26,Shipped,2022-06-03,2023-04-21,False
2483,1,8346.291099840588,19.46561189718332,Manager,False,10,88,Cancelled,2022-11-14,2023-08-24,False
2484,9,2564.1733266736283,10.81923347403428,Employee,True,16,93,Hold,2022-07-10,2023-05-05,False
2485,22,3659.451609649963,0.3058216488679666,Senior Manager,False,11,96,Cancelled,2023-04-06,2023-06-01,False
2486,24,4115.7135539937535,27.310273825722824,Manager,True,9,9,Shipped,2022-05-22,2023-07-03,False
2487,14,6151.261437374947,25.70806891752868,Manager,True,19,82,In Progress,2023-05-30,2023-12-23,False
2488,14,6017.704645352723,18.058102205363166,Senior Manager,False,1,10,Ordered,2022-03-03,2022-09-06,False
2489,24,9723.625342017596,3.3262481288769785,Manager,False,14,8,Cancelled,2023-05-03,2023-08-30,False
2490,24,3876.0649798328373,20.787198682925663,Senior Manager,True,21,82,Cancelled,2023-12-20,2023-12-21,False
2491,3,7309.757277781286,9.468268089638778,Senior Manager,True,4,19,Hold,2022-07-11,2022-08-02,False
2492,17,3628.9362243379805,20.408040683939,Employee,False,18,111,Shipped,2023-06-24,2023-11-24,False
2493,23,6261.33094277892,7.784401317860439,Senior Manager,False,10,59,In Progress,2022-09-12,2023-03-29,False
2494,4,1388.5277241865142,18.128949944037284,Employee,True,1,38,Hold,2022-09-26,2023-02-10,False
2495,7,1139.006289035953,3.574465723711352,Manager,False,5,75,Invoiced,2023-07-16,2023-11-18,False
2496,15,4700.771669352713,13.399010141115355,Employee,False,12,15,Ordered,2023-03-10,2023-08-10,False
2497,8,6066.774820069041,2.10815495593626,Senior Manager,False,19,29,Cancelled,2022-08-19,2022-09-05,False
2498,11,8210.667128003395,26.405437214116898,Employee,True,13,57,Cancelled,2022-06-10,2022-08-23,False
2499,20,3516.7683291690587,20.921368973899114,Senior Manager,False,7,59,In Progress,2023-07-25,2023-09-26,False
2500,21,4113.697110851057,15.949480639123086,Senior Manager,False,1,78,Ordered,2023-04-25,2023-09-30,False
2501,21,1765.624344931883,17.051268960766805,Senior Manager,False,9,55,Ordered,2022-02-07,2023-04-07,False
2502,14,219.81205186921187,15.161154859676419,Employee,False,20,76,In Progress,2023-08-14,2023-09-11,False
2503,13,9270.123289618781,23.736051521279656,Senior Manager,False,14,30,In Progress,2022-09-18,2022-09-18,True
2504,18,2673.895782771461,27.15148562723352,Manager,False,7,20,Shipped,2023-06-02,2023-07-26,False
2505,18,8400.072416215717,24.60874765303333,Manager,False,4,114,Invoiced,2023-12-01,2023-12-17,False
2506,18,9591.60833398712,29.31435334988407,Senior Manager,False,19,22,Cancelled,2022-05-19,2023-01-14,False
2507,24,6005.52865393349,9.83280345963601,Manager,False,2,95,Cancelled,2023-08-24,2023-11-21,False
2508,22,7766.683146935413,16.156242726566752,Employee,False,7,85,In Progress,2023-05-16,2023-07-06,False
2509,4,8722.23257618116,10.212077925218576,Senior Manager,True,15,91,Invoiced,2023-07-06,2023-12-29,False
2510,20,7631.978772656705,15.933259193702652,Employee,False,4,39,Shipped,2022-03-12,2022-12-16,False
2511,1,7709.068618225595,12.712010822428311,Employee,True,24,37,Ordered,2022-06-20,2023-10-05,False
2512,2,425.62335541237854,15.887266771388479,Employee,False,11,88,In Progress,2022-07-19,2022-08-28,False
2513,18,1942.7728930884452,26.84662871351657,Senior Manager,False,13,67,Cancelled,2022-12-28,2023-11-29,False
2514,5,6460.1528822053115,9.818442944906648,Manager,False,1,39,Ordered,2023-11-23,2023-11-28,False
2515,2,9286.623318223326,16.823378655387014,Senior Manager,True,7,46,Shipped,2023-07-03,2023-09-19,False
2516,19,1027.1228399720028,2.6751552313017046,Employee,True,22,49,Cancelled,2023-01-07,2023-07-25,False
2517,13,9074.13605762731,8.105846685194942,Senior Manager,False,10,51,Shipped,2022-06-14,2022-08-03,False
2518,18,9105.720776976177,8.070077977311293,Senior Manager,False,2,49,Hold,2023-01-13,2023-07-23,False
2519,21,1294.843351370141,10.601061052916501,Employee,True,2,20,Cancelled,2022-02-18,2022-09-02,False
2520,8,354.7726043444575,8.389241877301735,Senior Manager,False,23,35,Shipped,2023-09-16,2023-11-12,False
2521,9,7981.154414941948,24.853914562822606,Employee,False,19,73,Hold,2023-10-01,2023-11-06,False
2522,13,1389.3583734209349,17.74995174857987,Employee,False,2,46,Hold,2023-04-13,2023-11-19,False
2523,24,7801.3105523999975,27.55231407859866,Employee,True,8,19,In Progress,2022-07-11,2022-11-17,False
2524,2,3420.843745631033,2.0762920600152004,Manager,True,10,32,Ordered,2022-06-20,2023-08-24,False
2525,9,2803.8262763141456,28.60374068781902,Senior Manager,True,4,35,Shipped,2023-11-27,2023-11-28,False
2526,17,7918.5663763514995,4.328964841302549,Employee,False,11,50,Hold,2023-06-17,2023-06-21,False
2527,18,9553.732773841077,19.678689025849128,Senior Manager,False,7,81,Hold,2023-11-22,2023-12-20,False
2528,14,4946.957137362452,26.010382933265298,Manager,True,16,78,Cancelled,2023-08-30,2023-09-09,False
2529,8,9126.417622696323,26.067964404579797,Senior Manager,True,8,80,Cancelled,2023-10-25,2023-11-22,False
2530,11,1863.711764666523,20.114937121978347,Senior Manager,True,18,39,Shipped,2023-05-23,2023-06-29,False
2531,1,6261.681861187987,22.40190226844974,Senior Manager,True,10,67,In Progress,2023-07-16,2023-08-28,False
2532,16,7211.775377036381,24.3065065905494,Senior Manager,False,8,73,Invoiced,2023-08-11,2023-10-28,False
2533,22,4983.241523570739,18.75382978680965,Senior Manager,True,2,104,Invoiced,2022-07-02,2023-06-05,False
2534,10,8674.005795492782,26.228141423570023,Employee,True,15,94,In Progress,2023-12-08,2023-12-12,False
2535,11,4499.593649397173,7.007136065744833,Manager,False,21,19,Hold,2023-07-30,2023-08-11,False
2536,20,9875.43179596356,8.83284637473876,Manager,False,16,36,Invoiced,2023-10-06,2023-11-11,False
2537,16,9552.33767432621,9.573551889293906,Manager,True,6,64,Cancelled,2022-02-14,2023-05-07,False
2538,12,5335.061297278701,21.561372219550563,Employee,False,4,68,Ordered,2023-03-27,2023-11-25,False
2539,15,6350.0970632826475,14.009384057992664,Manager,True,4,108,Cancelled,2022-09-16,2022-11-09,False
2540,14,6062.142393291983,19.645649219754773,Employee,False,12,56,Invoiced,2023-08-02,2023-09-21,False
2541,20,7414.899391286252,14.492443005100519,Senior Manager,False,19,113,Cancelled,2022-03-21,2022-11-08,False
2542,9,7035.720799670084,15.623065002351384,Employee,True,3,23,Cancelled,2023-09-01,2023-12-04,False
2543,15,8662.007971370995,7.951796238034856,Manager,False,15,115,Cancelled,2022-08-03,2023-05-11,False
2544,7,9571.716951622788,1.1413222779894694,Employee,True,4,42,In Progress,2023-06-17,2023-09-10,False
2545,10,2809.9980627253135,3.053225787309742,Senior Manager,False,18,78,Shipped,2022-07-26,2022-08-02,False
2546,18,8692.3506335252,25.153220633332932,Manager,True,13,45,Hold,2022-05-05,2022-09-29,False
2547,6,5799.743329064067,8.516888053138846,Employee,False,7,11,Ordered,2022-04-15,2022-09-28,False
2548,10,1321.2147434355652,13.6767397171365,Manager,False,20,114,Invoiced,2022-04-03,2023-07-27,False
2549,10,1927.567440120994,13.969199174586905,Manager,False,2,11,Invoiced,2023-05-01,2023-08-25,False
2550,5,931.6051266181286,13.391473235822753,Manager,True,7,50,Shipped,2022-07-16,2023-05-14,False
2551,7,5585.608432118124,4.988312899828261,Employee,False,6,116,Invoiced,2023-05-30,2023-11-04,False
2552,16,2828.5573416034176,2.917990955683216,Employee,True,13,88,Hold,2023-01-27,2023-04-12,False
2553,14,6754.13949797839,18.59687500213911,Manager,False,1,25,Invoiced,2023-06-28,2023-09-06,False
2554,20,2984.636493238085,9.814941719191182,Employee,True,13,32,Shipped,2022-10-09,2023-05-13,False
2555,18,7006.440590266892,25.76382691205937,Manager,False,11,25,Hold,2022-08-29,2023-08-23,False
2556,24,7294.836426441491,21.884650078034582,Employee,False,21,116,Cancelled,2022-06-02,2023-06-07,False
2557,17,3140.118185745778,19.35252441050454,Senior Manager,True,7,4,Ordered,2023-05-18,2023-08-15,False
2558,18,491.85007202193356,21.70942101507875,Senior Manager,False,22,74,Shipped,2022-01-09,2022-01-25,False
2559,5,5749.2642249831015,28.458662331601452,Employee,True,16,60,Ordered,2023-07-10,2023-10-17,False
2560,22,8786.386198865517,7.5787840697564555,Manager,False,3,46,Shipped,2023-03-03,2023-10-30,False
2561,21,2395.9538749165017,9.502331380746568,Senior Manager,False,11,77,Hold,2022-06-06,2023-08-07,False
2562,16,1524.8112720622155,4.42734604399551,Manager,True,16,52,Invoiced,2023-03-15,2023-03-18,False
2563,10,4355.616993740458,14.175482464425702,Employee,True,19,79,Shipped,2023-12-23,2023-12-29,False
2564,12,5404.4993443104,3.626834872396536,Employee,False,17,30,Cancelled,2022-12-28,2023-05-14,False
2565,10,4691.414290231809,8.852027543347111,Employee,True,2,58,Shipped,2022-10-24,2023-08-08,False
2566,11,7097.957070055172,19.297855274940428,Employee,False,1,86,Cancelled,2022-06-03,2023-12-28,False
2567,12,3883.0726539717175,26.99729563200937,Manager,False,23,106,In Progress,2022-03-03,2023-12-13,False
2568,3,3208.125305536632,28.17051689025837,Senior Manager,False,20,70,Ordered,2022-03-10,2023-04-20,False
2569,24,5675.550862274262,18.480940224716708,Senior Manager,False,23,115,Hold,2023-05-28,2023-09-01,False
2570,20,1960.3107480843585,22.12250388765983,Manager,False,1,68,Ordered,2023-09-03,2023-09-27,False
2571,20,735.6162303932637,1.4037034740576482,Senior Manager,False,2,96,Hold,2023-09-02,2023-09-30,False
2572,13,4139.132189885442,5.800150638346487,Senior Manager,False,19,47,Ordered,2022-03-23,2022-07-25,False
2573,2,5749.787029776032,18.854036431199383,Employee,False,19,23,Ordered,2023-11-17,2023-11-23,False
2574,6,4897.693258236693,5.923614653693237,Senior Manager,False,22,107,Ordered,2022-12-05,2023-05-02,False
2575,12,9745.820993415318,29.10981108824213,Senior Manager,True,12,106,Ordered,2023-08-26,2023-11-07,False
2576,6,3793.445837831335,1.0185969591187916,Employee,True,1,5,Cancelled,2022-01-03,2022-09-30,False
2577,7,6545.656108032918,11.956230606916678,Senior Manager,False,23,56,Invoiced,2023-12-01,2023-12-03,False
2578,9,4329.765830552175,6.8038141279917985,Employee,True,2,51,Shipped,2022-08-23,2023-05-22,False
2579,5,4874.48136732884,19.862575311466806,Employee,False,21,31,Cancelled,2022-07-20,2022-12-10,False
2580,23,1752.0151138509277,9.941714197079055,Employee,True,4,13,Cancelled,2023-11-13,2023-12-23,False
2581,12,8896.770650124055,25.093078243489412,Employee,False,3,26,Shipped,2023-09-21,2023-10-21,False
2582,12,8132.249334226103,15.42093067972864,Employee,False,2,56,Ordered,2023-07-09,2023-08-11,False
